img;act_class
IMG_5184.JPG;window shade, window screen, shoji, prison, prison house, sliding door
IMG_5320.JPG;prison, prison house, window shade, shoji, turnstile, sliding door
IMG_20160701_122849.jpg;coil, spiral, volute, whorl, helix, brain coral, chainlink fence, stole, ski mask
IMG_3292.jpg;typewriter keyboard, abacus, wine bottle, beer bottle, pop bottle, soda bottle
Screenshot_2016-07-20-11-26-51-1.png;coil, spiral, volute, whorl, helix, lens cap, lens cover, strainer, spotlight, spot, window screen
IMG_5155.JPG;wine bottle, window shade, shoji, restaurant, eating house, eating place, eatery, motor scooter, scooter
2016-06-24 16.38.05.jpg;bubble, maze, labyrinth, fountain, sunglasses, dark glasses, shades, coil, spiral, volute, whorl, helix
IMG_3140.jpg;prison, prison house, abacus, window shade, cinema, movie theater, movie theatre, movie house, picture palace, window screen
IMG_20160717_201947617.jpg;theater curtain, theatre curtain, coil, spiral, volute, whorl, helix, typewriter keyboard, space heater, stove
IMG_5425.JPG;typewriter keyboard, abacus, wine bottle, beer bottle, cinema, movie theater, movie theatre, movie house, picture palace
IMG_5050.JPG;bannister, banister, balustrade, balusters, handrail, hook, claw, pole, knot, microphone, mike
IMG_5303.JPG;theater curtain, theatre curtain, prison, prison house, abacus, shoji, window shade
IMG_5227.JPG;cinema, movie theater, movie theatre, movie house, picture palace, window shade, home theater, home theatre, theater curtain, theatre curtain, stage
IMG_3852.jpg;prison, prison house, turnstile, abacus, cinema, movie theater, movie theatre, movie house, picture palace, theater curtain, theatre curtain
IMG_5201.JPG;shoji, cinema, movie theater, movie theatre, movie house, picture palace, window shade, turnstile, prison, prison house
IMG_3370.jpg;park bench, typewriter keyboard, rocking chair, rocker, window shade, computer keyboard, keypad
IMG_3258.jpg;accordion, piano accordion, squeeze box, abacus, folding chair, prison, prison house, shoe shop, shoe-shop, shoe store
IMG_5404.JPG;window shade, cinema, movie theater, movie theatre, movie house, picture palace, shoji, home theater, home theatre, prison, prison house
dfasd.jpg;mountain bike, all-terrain bike, off-roader, chain, tripod, chainlink fence, fountain
IMG_4324.jpg;maze, labyrinth, chainlink fence, spotlight, spot, pole, swing
3432610-1000-1446444849comment_pngkZ7y3otB9J0WJmTBEYYcmM3S6Tydz.jpg;park bench, bannister, banister, balustrade, balusters, handrail, swing, chainlink fence, spider web, spider's web
tumblr_mmynf1N0jU1s3fl55o1_1280.jpg;swing, park bench, tripod, seashore, coast, seacoast, sea-coast, fountain
IMG_4624.jpg;typewriter keyboard, strainer, honeycomb, lampshade, lamp shade, computer keyboard, keypad
IMG_4625.jpg;accordion, piano accordion, squeeze box, radiator, chainlink fence, zebra, abacus
IMG_5147.JPG;typewriter keyboard, abacus, computer keyboard, keypad, folding chair, wine bottle
IMG_4318.jpg;maze, labyrinth, fountain, window screen, spotlight, spot, honeycomb
IMG_3217.jpg;prison, prison house, shoji, window shade, sliding door, window screen
IMG_4124.jpg;prison, prison house, computer keyboard, keypad, typewriter keyboard, abacus, organ, pipe organ
IMG_5158.JPG;prison, prison house, rocking chair, rocker, turnstile, shoji, bookshop, bookstore, bookstall
cat1.png;chainlink fence, window screen, space heater, daisy, shoji
IMG_3147.jpg;greenhouse, nursery, glasshouse, shoji, prison, prison house, turnstile, sliding door
IMG_5417.JPG;sax, saxophone, chain, hook, claw, swing, window shade
IMG_5144.JPG;abacus, cinema, movie theater, movie theatre, movie house, picture palace, restaurant, eating house, eating place, eatery, shoe shop, shoe-shop, shoe store, typewriter keyboard
IMG_4574.jpg;prison, prison house, fur coat, theater curtain, theatre curtain, guillotine, window shade
IMG_4429.jpg;accordion, piano accordion, squeeze box, picket fence, paling, stage, spotlight, spot, cornet, horn, trumpet, trump
IMG_3252.jpg;feather boa, boa, accordion, piano accordion, squeeze box, theater curtain, theatre curtain, fur coat, shoe shop, shoe-shop, shoe store
IMG_4330.jpg;maze, labyrinth, spotlight, spot, fountain, computer keyboard, keypad, bubble
IMG_3320.jpg;typewriter keyboard, abacus, cinema, movie theater, movie theatre, movie house, picture palace, computer keyboard, keypad, wine bottle
IMG_4902.jpg;maze, labyrinth, fountain, park bench, hay, stone wall
IMG_4935.jpg;typewriter keyboard, computer keyboard, keypad, beer bottle, wine bottle, space bar
Screenshot_2016-07-20-11-25-30-1.png;swab, swob, mop, fur coat, chainlink fence, computer keyboard, keypad, maze, labyrinth
kbXsNpr_51A.jpg;window shade, mask, gasmask, respirator, gas helmet, coil, spiral, volute, whorl, helix, microphone, mike
IMG_5211.JPG;rocking chair, rocker, cinema, movie theater, movie theatre, movie house, picture palace, prison, prison house, turnstile, restaurant, eating house, eating place, eatery
coombe-dingle-large.jpg;prison, prison house, typewriter keyboard, chain, accordion, piano accordion, squeeze box, knee pad
IMG_4695.jpg;turnstile, window shade, greenhouse, nursery, glasshouse, prison, prison house, bannister, banister, balustrade, balusters, handrail
IMG_5213.JPG;cinema, movie theater, movie theatre, movie house, picture palace, shoji, window shade, sliding door, prison, prison house
IMG_4752.jpg;prison, prison house, maze, labyrinth, picket fence, paling, window screen, fountain
2016-07-08 19.18.39.jpg;computer keyboard, keypad, typewriter keyboard, window screen, prison, prison house, space heater
da.jpeg;prison, prison house, pick, plectrum, plectron, harp, window shade, safety pin
IMG_4596.jpg;turnstile, prison, prison house, accordion, piano accordion, squeeze box, screwdriver, cassette
IMG_4934.jpg;greenhouse, nursery, glasshouse, pier, suspension bridge, fountain, picket fence, paling
daaa.jpeg;accordion, piano accordion, squeeze box, book jacket, dust cover, dust jacket, dust wrapper, microphone, mike, typewriter keyboard, abaya
IMG_3640.jpg;park bench, worm fence, snake fence, snake-rail fence, Virginia fence, picket fence, paling, fountain, maze, labyrinth
ffssvcc.jpeg;spotlight, spot, microphone, mike, dial telephone, dial phone, gasmask, respirator, gas helmet, loupe, jeweler's loupe
IMG_3134.jpg;prison, prison house, theater curtain, theatre curtain, shoji, guillotine, accordion, piano accordion, squeeze box
IMG_4437.jpg;fountain, picket fence, paling, radiator, accordion, piano accordion, squeeze box, spotlight, spot
IMG_3377.jpg;shoji, grand piano, grand, prison, prison house, marimba, xylophone, microphone, mike
2015-02-11 15.50.44.jpg;park bench, chainlink fence, worm fence, snake fence, snake-rail fence, Virginia fence, folding chair, maze, labyrinth
IMG_20160514_161144955.jpg;typewriter keyboard, vending machine, turnstile, dial telephone, dial phone, pay-phone, pay-station
IMG_5194.JPG;abacus, wine bottle, typewriter keyboard, greenhouse, nursery, glasshouse, folding chair
IMG_3816.jpg;greenhouse, nursery, glasshouse, maze, labyrinth, park bench, picket fence, paling, folding chair
IMG_4554.jpg;prison, prison house, theater curtain, theatre curtain, cinema, movie theater, movie theatre, movie house, picture palace, window shade, shoji
IMG_5156.JPG;abacus, theater curtain, theatre curtain, prison, prison house, computer keyboard, keypad, wine bottle
2015-09-21 22.11.09.jpg;stove, dome, typewriter keyboard, organ, pipe organ, electric fan, blower
IMG_20141201_162820001.jpg;picket fence, paling, greenhouse, nursery, glasshouse, fountain, window screen, chainlink fence
IMG_3296.jpg;folding chair, theater curtain, theatre curtain, shoe shop, shoe-shop, shoe store, organ, pipe organ, accordion, piano accordion, squeeze box
IMG_20150907_212721956.jpg;mountain bike, all-terrain bike, off-roader, bannister, banister, balustrade, balusters, handrail, tricycle, trike, velocipede, bicycle-built-for-two, tandem bicycle, tandem, coil, spiral, volute, whorl, helix
Nick-Bostrom-v7-1200x670.jpg;microphone, mike, lampshade, lamp shade, accordion, piano accordion, squeeze box, radiator, electric fan, blower
IMG_3213.jpg;prison, prison house, shoji, turnstile, window shade, sliding door
IMG_3091.jpg;cinema, movie theater, movie theatre, movie house, picture palace, abacus, stage, restaurant, eating house, eating place, eatery, theater curtain, theatre curtain
IMG_3149.jpg;theater curtain, theatre curtain, maze, labyrinth, folding chair, cinema, movie theater, movie theatre, movie house, picture palace, accordion, piano accordion, squeeze box
dsaa.jpeg;microphone, mike, accordion, piano accordion, squeeze box, typewriter keyboard, lampshade, lamp shade, window shade
IMG_5182.JPG;shoji, prison, prison house, turnstile, sliding door, rocking chair, rocker
IMG_3216.jpg;barbershop, web site, website, internet site, site, scoreboard, digital clock, prison, prison house
IMG_3081.jpg;prison, prison house, shoji, sliding door, window shade, grand piano, grand
IMG_4670.jpg;greenhouse, nursery, glasshouse, suspension bridge, pier, steel arch bridge, fountain
IMG_5134.JPG;fountain, computer keyboard, keypad, digital clock, prison, prison house, cinema, movie theater, movie theatre, movie house, picture palace
IMG_3390.jpg;prison, prison house, turnstile, shoji, rocking chair, rocker, cinema, movie theater, movie theatre, movie house, picture palace
